X_Value,Voltage,Voltage_0,Temperature_1
11.28464,0.129055,22.63592,30.03576
11.290646,0.129055,22.63592,29.401024
11.300646,0.130666,22.645584,30.432277
11.310646,0.130666,22.63592,29.71844
11.320646,0.133888,22.642363,30.432277
11.330646,0.133888,22.63592,30.273688
11.340646,0.130666,22.63592,29.321655
11.350646,0.133888,22.639142,30.98715
11.360646,0.127443,22.63592,29.956439
11.370646,0.127443,22.63592,28.527637
11.380646,0.132277,22.642363,29.24228
11.386651,0.130666,22.645584,28.686488
11.396651,0.133888,22.639142,30.03576
11.406651,0.130666,22.63592,29.877112
11.416651,0.132277,22.642363,28.92472
11.426651,0.133888,22.63592,29.877112
11.436651,0.130666,22.63592,29.71844
11.446651,0.132277,22.639142,29.321655
11.456651,0.132277,22.632699,30.03576
11.466651,0.135499,22.639142,30.511563
11.476651,0.133888,22.642363,29.639095
11.482657,0.135499,22.642363,29.956439
11.492657,0.132277,22.642363,30.115076
11.502657,0.138722,22.639142,29.083512
11.512657,0.140333,22.63592,30.115076
11.522657,0.137111,22.632699,30.03576
11.532657,0.132277,22.629478,29.559744
11.542657,0.133888,22.632699,29.956439
11.552657,0.132277,22.645584,30.432277
11.562657,0.135499,22.632699,30.194385
11.572657,0.137111,22.63592,29.559744
11.577662,0.133888,22.642363,30.03576
11.587662,0.133888,22.63592,31.224864
11.597662,0.135499,22.639142,30.907901
11.607662,0.137111,22.632699,28.686488
11.617662,0.135499,22.639142,30.273688
11.627662,0.138722,22.639142,30.670116
11.637662,0.141944,22.639142,30.511563
11.647662,0.137111,22.63592,30.194385
11.657662,0.135499,22.642363,30.03576
11.667662,0.137111,22.642363,30.590842
11.672668,0.140333,22.632699,29.877112
11.682668,0.135499,22.63592,30.511563
11.692668,0.138722,22.642363,29.639095
11.702668,0.135499,22.632699,30.511563
11.712668,0.140333,22.632699,29.401024
11.722668,0.137111,22.632699,30.03576
11.732668,0.137111,22.632699,30.590842
11.742668,0.138722,22.63592,29.083512
11.752668,0.140333,22.632699,30.432277
11.762668,0.138722,22.63592,30.115076
11.767673,0.137111,22.645584,30.115076
11.777673,0.140333,22.648805,30.352986
11.787673,0.135499,22.639142,30.194385
11.797673,0.141944,22.63592,30.670116
11.807673,0.141944,22.639142,29.797779
11.817673,0.138722,22.632699,30.194385
11.827673,0.140333,22.632699,29.004119
11.837673,0.140333,22.642363,30.590842
11.847673,0.140333,22.639142,30.511563
11.857673,0.141944,22.639142,29.083512
11.862679,0.137111,22.632699,30.115076
11.872679,0.140333,22.639142,31.462524
11.882679,0.143556,22.642363,30.828645
11.892679,0.141944,22.639142,29.797779
11.902679,0.138722,22.642363,30.670116
11.912679,0.138722,22.639142,29.877112
11.922679,0.143556,22.639142,30.352986
11.932679,0.143556,22.639142,29.639095
11.942679,0.140333,22.642363,29.71844
11.952679,0.140333,22.642363,30.432277
11.958684,0.140333,22.63592,29.71844
11.968684,0.141944,22.642363,29.797779
11.978684,0.141944,22.639142,30.432277
11.988684,0.143556,22.63592,30.432277
11.998684,0.143556,22.632699,30.828645
12.008684,0.141944,22.639142,30.03576
12.018684,0.143556,22.632699,30.511563
12.028684,0.141944,22.632699,30.194385
12.038684,0.143556,22.63592,30.03576
12.048684,0.141944,22.642363,31.77932
12.054689,0.143556,22.645584,30.590842
12.064689,0.140333,22.63592,30.432277
12.074689,0.143556,22.63592,29.559744
12.084689,0.141944,22.63592,31.224864
12.094689,0.148389,22.632699,30.352986
12.104689,0.143556,22.63592,30.511563
12.114689,0.140333,22.642363,30.907901
12.124689,0.143556,22.632699,29.797779
12.134689,0.145167,22.63592,29.797779
12.144689,0.146778,22.645584,30.511563
12.149695,0.141944,22.63592,30.749383
12.159695,0.146778,22.63592,30.749383
12.169695,0.143556,22.639142,30.273688
12.179695,0.143556,22.642363,29.877112
12.189695,0.141944,22.639142,30.352986
12.199695,0.143556,22.63592,29.083512
12.209695,0.143556,22.63592,31.066394
12.219695,0.140333,22.639142,31.066394
12.229695,0.145167,22.629478,30.590842
12.239695,0.146778,22.639142,30.511563
12.2447,0.143556,22.63592,30.98715
12.2547,0.146778,22.639142,31.30409
12.2647,0.150001,22.639142,29.877112
12.2747,0.150001,22.642363,30.590842
12.2847,0.148389,22.632699,30.670116
12.2947,0.146778,22.63592,30.115076
12.3047,0.146778,22.642363,30.273688
12.3147,0.150001,22.632699,31.066394
12.3247,0.146778,22.639142,30.03576
12.3347,0.151612,22.642363,29.321655
12.340706,0.151612,22.642363,30.670116
12.350706,0.148389,22.642363,31.38331
12.360706,0.146778,22.642363,30.590842
12.370706,0.150001,22.642363,30.115076
12.380706,0.148389,22.642363,31.145632
12.390706,0.153223,22.63592,31.541732
12.400706,0.150001,22.632699,30.273688
12.410706,0.145167,22.629478,31.38331
12.420706,0.145167,22.642363,31.145632
12.430706,0.150001,22.632699,29.877112
12.435711,0.150001,22.639142,31.462524
12.445711,0.146778,22.639142,29.71844
12.455711,0.148389,22.639142,31.145632
12.465711,0.146778,22.63592,30.749383
12.475711,0.150001,22.639142,30.98715
12.485711,0.150001,22.639142,29.956439
12.495711,0.148389,22.63592,30.194385
12.505711,0.151612,22.63592,30.590842
12.515711,0.151612,22.642363,29.877112
12.525711,0.148389,22.63592,30.98715
12.530717,0.148389,22.639142,29.639095
12.540717,0.153223,22.639142,31.937683
12.550717,0.148389,22.639142,31.145632
12.560717,0.153223,22.63592,30.590842
12.570717,0.146778,22.63592,30.115076
12.580717,0.151612,22.63592,30.749383
12.590717,0.151612,22.63592,31.70013
12.600717,0.154834,22.63592,30.194385
12.610717,0.153223,22.63592,31.145632
12.620717,0.150001,22.639142,32.254338
12.625722,0.151612,22.63592,30.828645
12.635722,0.150001,22.639142,30.907901
12.645722,0.150001,22.642363,30.352986
12.655722,0.150001,22.63592,30.511563
12.665722,0.151612,22.632699,31.541732
12.675722,0.153223,22.63592,30.828645
12.685722,0.150001,22.632699,31.77932
12.695722,0.153223,22.63592,30.670116
12.705722,0.148389,22.63592,30.828645
12.715722,0.151612,22.632699,30.590842
12.720728,0.153223,22.639142,30.98715
12.730728,0.151612,22.639142,31.30409
12.740728,0.154834,22.632699,31.224864
12.750728,0.154834,22.639142,31.145632
12.760728,0.158057,22.639142,30.828645
12.770728,0.151612,22.639142,30.03576
12.780728,0.154834,22.632699,31.858505
12.790728,0.153223,22.63592,31.77932
12.800728,0.158057,22.639142,31.224864
12.810728,0.153223,22.63592,31.541732
12.815733,0.156446,22.639142,30.907901
12.825733,0.158057,22.63592,30.590842
12.835733,0.153223,22.639142,30.98715
12.845733,0.151612,22.642363,30.432277
12.855733,0.151612,22.63592,31.541732
12.865733,0.159668,22.639142,30.432277
12.875733,0.150001,22.645584,31.541732
12.885733,0.153223,22.648805,31.066394
12.895733,0.156446,22.639142,30.98715
12.905733,0.158057,22.632699,31.224864
12.911739,0.151612,22.639142,30.194385
12.921739,0.159668,22.63592,31.066394
12.931739,0.161279,22.63592,30.749383
12.941739,0.153223,22.645584,30.828645
12.951739,0.150001,22.642363,31.38331
12.961739,0.159668,22.63592,29.559744
12.971739,0.156446,22.642363,31.38331
12.981739,0.154834,22.639142,31.38331
12.991739,0.154834,22.632699,30.828645
13.001739,0.154834,22.63592,31.70013
13.006744,0.154834,22.639142,31.224864
13.016744,0.159668,22.642363,30.511563
13.026744,0.158057,22.629478,30.115076
13.036744,0.161279,22.639142,31.541732
13.046744,0.159668,22.63592,30.907901
13.056744,0.158057,22.63592,31.77932
13.066744,0.156446,22.63592,30.432277
13.076744,0.158057,22.645584,31.066394
13.086744,0.156446,22.639142,31.30409
13.096744,0.161279,22.642363,30.590842
13.102749,0.159668,22.642363,31.38331
13.112749,0.159668,22.63592,29.401024
13.122749,0.158057,22.629478,30.670116
13.132749,0.159668,22.63592,30.907901
13.142749,0.162891,22.632699,30.907901
13.152749,0.159668,22.632699,31.77932
13.162749,0.158057,22.63592,30.432277
13.172749,0.159668,22.63592,31.066394
13.182749,0.162891,22.63592,31.541732
13.192749,0.153223,22.639142,31.224864
13.197755,0.159668,22.642363,31.620934
13.207755,0.159668,22.63592,30.828645
13.217755,0.161279,22.639142,30.98715
13.227755,0.164502,22.63592,31.224864
13.237755,0.161279,22.645584,30.670116
13.247755,0.161279,22.639142,31.70013
13.257755,0.162891,22.63592,30.828645
13.267755,0.162891,22.642363,31.937683
13.277755,0.161279,22.645584,31.541732
13.287755,0.161279,22.639142,31.224864
13.29276,0.162891,22.642363,30.749383
13.30276,0.158057,22.63592,31.541732
13.31276,0.162891,22.63592,31.858505
13.32276,0.161279,22.639142,30.590842
13.33276,0.161279,22.63592,31.937683
13.34276,0.161279,22.639142,31.30409
13.35276,0.161279,22.642363,31.462524
13.36276,0.166113,22.639142,30.749383
13.37276,0.164502,22.642363,30.828645
13.38276,0.161279,22.645584,31.77932
13.389766,0.158057,22.63592,31.70013
13.399766,0.164502,22.63592,31.541732
13.409766,0.161279,22.645584,30.828645
13.419766,0.162891,22.63592,31.620934
13.429766,0.162891,22.642363,31.30409
13.439766,0.162891,22.642363,31.858505
13.449766,0.162891,22.642363,31.937683
13.459766,0.162891,22.639142,31.77932
13.469766,0.162891,22.648805,31.145632
13.479766,0.166113,22.639142,32.570897
13.484771,0.167724,22.639142,31.30409
13.494771,0.164502,22.639142,30.98715
13.504771,0.166113,22.63592,30.590842
13.514771,0.166113,22.63592,31.145632
13.524771,0.167724,22.632699,31.224864
13.534771,0.166113,22.639142,31.30409
13.544771,0.164502,22.639142,32.016856
13.554771,0.166113,22.639142,30.749383
13.564771,0.166113,22.63592,31.77932
13.574771,0.167724,22.639142,31.30409
13.579777,0.164502,22.63592,30.273688
13.589777,0.166113,22.639142,32.491766
13.599777,0.164502,22.642363,31.937683
13.609777,0.167724,22.63592,30.511563
13.619777,0.162891,22.63592,32.016856
13.629777,0.167724,22.639142,31.70013
13.639777,0.170947,22.63592,31.620934
13.649777,0.170947,22.63592,32.016856
13.659777,0.167724,22.639142,31.541732
13.669777,0.167724,22.642363,31.066394
13.675782,0.166113,22.642363,32.254338
13.685782,0.167724,22.642363,31.462524
13.695782,0.169335,22.63592,31.858505
13.705782,0.167724,22.63592,32.175183
13.715782,0.169335,22.642363,31.620934
13.725782,0.170947,22.642363,31.937683
13.735782,0.167724,22.639142,30.511563
13.745782,0.172558,22.642363,32.175183
13.755782,0.169335,22.63592,31.937683
13.765782,0.172558,22.639142,30.511563
13.771788,0.167724,22.639142,31.858505
13.781788,0.170947,22.642363,31.937683
13.791788,0.172558,22.642363,31.937683
13.801788,0.170947,22.63592,30.511563
13.811788,0.169335,22.642363,31.620934
13.821788,0.166113,22.63592,32.254338
13.831788,0.172558,22.645584,30.194385
13.841788,0.170947,22.63592,32.175183
13.851788,0.170947,22.648805,32.333487
13.861788,0.174169,22.63592,31.224864
13.866793,0.170947,22.639142,31.145632
13.876793,0.172558,22.629478,32.412629
13.886793,0.167724,22.63592,31.70013
13.896793,0.169335,22.639142,31.145632
13.906793,0.174169,22.642363,32.650023
13.916793,0.172558,22.639142,31.620934
13.926793,0.172558,22.639142,32.650023
13.936793,0.170947,22.642363,31.066394
13.946793,0.172558,22.642363,32.570897
13.956793,0.174169,22.639142,32.650023
13.962799,0.166113,22.642363,32.254338
13.972799,0.167724,22.639142,30.828645
13.982799,0.174169,22.639142,31.541732
13.992799,0.174169,22.63592,31.70013
14.002799,0.170947,22.639142,31.145632
14.012799,0.172558,22.63592,32.491766
14.022799,0.170947,22.642363,31.462524
14.032799,0.170947,22.639142,32.729142
14.042799,0.172558,22.639142,32.016856
14.052799,0.172558,22.639142,32.491766
14.057804,0.172558,22.639142,32.096022
14.067804,0.174169,22.639142,30.907901
14.077804,0.170947,22.639142,31.620934
14.087804,0.17578,22.645584,32.333487
14.097804,0.17578,22.642363,31.70013
14.107804,0.174169,22.63592,32.729142
14.117804,0.17578,22.632699,32.175183
14.127804,0.17578,22.63592,31.30409
14.137804,0.174169,22.642363,32.096022
14.147804,0.174169,22.639142,31.145632
14.152809,0.17578,22.639142,32.650023
14.162809,0.17578,22.632699,31.541732
14.172809,0.17578,22.639142,32.333487
14.182809,0.179003,22.63592,32.412629
14.192809,0.172558,22.639142,31.38331
14.202809,0.174169,22.632699,32.887363
14.212809,0.17578,22.639142,32.096022
14.222809,0.177392,22.639142,31.541732
14.232809,0.177392,22.639142,31.70013
14.242809,0.177392,22.645584,32.254338
14.247815,0.179003,22.639142,32.412629
14.257815,0.180614,22.642363,31.70013
14.267815,0.17578,22.632699,32.491766
14.277815,0.179003,22.639142,31.70013
14.287815,0.17578,22.632699,31.066394
14.297815,0.17578,22.63592,31.858505
14.307815,0.179003,22.642363,31.620934
14.317815,0.17578,22.639142,31.937683
14.327815,0.179003,22.63592,32.650023
14.337815,0.17578,22.639142,32.808255
14.34282,0.179003,22.639142,32.570897
14.35282,0.177392,22.632699,31.224864
14.36282,0.180614,22.648805,32.254338
14.37282,0.17578,22.639142,32.333487
14.38282,0.179003,22.642363,31.30409
14.39282,0.179003,22.63592,32.491766
14.40282,0.177392,22.639142,32.016856
14.41282,0.180614,22.63592,32.650023
14.42282,0.180614,22.642363,32.570897
14.43282,0.179003,22.642363,31.77932
14.437826,0.179003,22.645584,31.937683
14.447826,0.177392,22.63592,32.491766
14.457826,0.182225,22.639142,31.77932
14.467826,0.180614,22.648805,32.570897
14.477826,0.179003,22.63592,32.333487
14.487826,0.180614,22.639142,31.858505
14.497826,0.177392,22.642363,32.016856
14.507826,0.183837,22.642363,32.016856
14.517826,0.17578,22.639142,31.38331
14.527826,0.177392,22.639142,32.491766
14.533831,0.177392,22.642363,32.175183
14.543831,0.179003,22.632699,31.70013
14.553831,0.179003,22.63592,32.570897
14.563831,0.180614,22.639142,32.254338
14.573831,0.182225,22.63592,32.491766
14.583831,0.185448,22.639142,32.333487
14.593831,0.185448,22.63592,32.412629
14.603831,0.183837,22.639142,31.937683
14.613831,0.179003,22.642363,33.04556
14.623831,0.183837,22.642363,32.808255
14.629837,0.179003,22.639142,32.729142
14.639837,0.183837,22.642363,32.175183
14.649837,0.187059,22.63592,31.620934
14.659837,0.182225,22.63592,31.620934
14.669837,0.183837,22.639142,33.757157
14.679837,0.183837,22.642363,33.599065
14.689837,0.183837,22.642363,31.224864
14.699837,0.187059,22.639142,32.412629
14.709837,0.183837,22.63592,32.412629
14.719837,0.18867,22.63592,31.77932
14.725842,0.180614,22.642363,32.729142
14.735842,0.182225,22.63592,33.04556
14.745842,0.185448,22.63592,32.096022
14.755842,0.183837,22.642363,32.333487
14.765842,0.180614,22.642363,30.98715
14.775842,0.185448,22.639142,32.729142
14.785842,0.180614,22.639142,32.096022
14.795842,0.180614,22.63592,32.175183
14.805842,0.185448,22.63592,32.570897
14.815842,0.183837,22.645584,31.858505
14.820848,0.187059,22.642363,31.70013
14.830848,0.187059,22.63592,32.650023
14.840848,0.187059,22.632699,31.937683
14.850848,0.187059,22.645584,32.175183
14.860848,0.187059,22.639142,32.096022
14.870848,0.187059,22.63592,32.887363
14.880848,0.187059,22.632699,32.175183
14.890848,0.185448,22.642363,31.858505
14.900848,0.185448,22.629478,32.570897
14.910848,0.185448,22.63592,31.77932
14.917853,0.187059,22.642363,32.729142
14.927853,0.185448,22.63592,33.282812
14.937853,0.187059,22.63592,32.175183
14.947853,0.18867,22.645584,32.808255
14.957853,0.18867,22.642363,32.570897
14.967853,0.187059,22.642363,32.808255
14.977853,0.193504,22.642363,32.887363
14.987853,0.18867,22.639142,31.858505
14.997853,0.187059,22.642363,32.729142
15.007853,0.185448,22.645584,32.966464
15.013859,0.190282,22.63592,32.729142
15.023859,0.185448,22.63592,32.887363
15.033859,0.190282,22.642363,31.620934
15.043859,0.18867,22.639142,32.966464
15.053859,0.191893,22.63592,33.757157
15.063859,0.185448,22.642363,31.462524
15.073859,0.190282,22.632699,32.570897
15.083859,0.180614,22.63592,32.491766
15.093859,0.191893,22.652026,32.333487
15.103859,0.190282,22.639142,32.096022
15.109864,0.18867,22.63592,33.04556
15.119864,0.18867,22.639142,30.907901
15.129864,0.18867,22.639142,32.729142
15.139864,0.190282,22.645584,32.333487
15.149864,0.190282,22.639142,32.412629
15.159864,0.190282,22.642363,32.966464
15.169864,0.191893,22.639142,33.04556
15.179864,0.191893,22.639142,31.77932
15.189864,0.190282,22.642363,33.04556
15.199864,0.190282,22.642363,33.203734
15.20587,0.195115,22.632699,32.016856
15.21587,0.195115,22.639142,32.175183
15.22587,0.18867,22.645584,32.887363
15.23587,0.196727,22.639142,31.462524
15.24587,0.193504,22.639142,33.04556
15.25587,0.191893,22.63592,32.491766
15.26587,0.185448,22.642363,31.858505
15.27587,0.193504,22.639142,32.333487
15.28587,0.193504,22.632699,33.04556
15.29587,0.193504,22.639142,32.096022
15.301875,0.193504,22.639142,33.44095
15.311875,0.196727,22.639142,33.44095
15.321875,0.196727,22.639142,31.858505
15.331875,0.191893,22.63592,32.491766
15.341875,0.191893,22.642363,32.333487
15.351875,0.195115,22.632699,32.570897
15.361875,0.191893,22.648805,32.729142
15.371875,0.195115,22.648805,32.491766
15.381875,0.195115,22.639142,32.808255
15.391875,0.193504,22.639142,32.808255
15.397881,0.195115,22.63592,32.096022
15.407881,0.191893,22.632699,32.175183
15.417881,0.198338,22.639142,32.333487
15.427881,0.195115,22.639142,32.491766
15.437881,0.191893,22.639142,32.570897
15.447881,0.190282,22.639142,31.937683
15.457881,0.195115,22.642363,32.808255
15.467881,0.190282,22.639142,32.966464
15.477881,0.199949,22.642363,32.887363
15.487881,0.196727,22.642363,32.650023
15.492886,0.198338,22.639142,33.599065
15.502886,0.193504,22.645584,33.203734
15.512886,0.196727,22.63592,32.491766
15.522886,0.195115,22.63592,33.203734
15.532886,0.191893,22.639142,32.570897
15.542886,0.193504,22.639142,32.412629
15.552886,0.196727,22.63592,33.203734
15.562886,0.198338,22.639142,32.966464
15.572886,0.199949,22.639142,32.333487
15.582886,0.195115,22.642363,32.412629
15.587892,0.195115,22.639142,33.282812
15.597892,0.198338,22.639142,33.361884
15.607892,0.198338,22.63592,33.520011
15.617892,0.196727,22.63592,32.491766
15.627892,0.199949,22.639142,32.966464
15.637892,0.196727,22.639142,32.650023
15.647892,0.199949,22.642363,32.016856
15.657892,0.20156,22.648805,32.887363
15.667892,0.198338,22.642363,33.520011
15.677892,0.199949,22.645584,32.254338
15.683897,0.196727,22.642363,33.282812
15.693897,0.20156,22.639142,33.12465
15.703897,0.199949,22.642363,32.570897
15.713897,0.198338,22.639142,33.361884
15.723897,0.203171,22.639142,33.678114
15.733897,0.199949,22.642363,33.599065
15.743897,0.199949,22.639142,32.016856
15.753897,0.199949,22.645584,32.808255
15.763897,0.204783,22.639142,33.04556
15.773897,0.196727,22.639142,32.333487
15.779903,0.199949,22.632699,32.650023
15.789903,0.20156,22.63592,33.203734
15.799903,0.211228,22.639142,32.412629
15.809903,0.204783,22.63592,32.729142
15.819903,0.199949,22.639142,32.729142
15.829903,0.206394,22.642363,32.966464
15.839903,0.199949,22.639142,32.412629
15.849903,0.20156,22.642363,32.650023
15.859903,0.199949,22.63592,33.757157
15.869903,0.199949,22.648805,33.361884
15.874908,0.199949,22.63592,33.520011
15.884908,0.204783,22.639142,32.412629
15.894908,0.204783,22.629478,33.282812
15.904908,0.203171,22.639142,33.599065
15.914908,0.203171,22.639142,32.570897
15.924908,0.203171,22.63592,33.203734
15.934908,0.209616,22.642363,33.203734
15.944908,0.203171,22.645584,33.44095
15.954908,0.20156,22.652026,32.650023
15.964908,0.204783,22.642363,32.333487
15.969913,0.20156,22.639142,33.99425
15.979913,0.203171,22.639142,33.836193
15.989913,0.203171,22.63592,33.04556
15.999913,0.20156,22.639142,33.04556
16.009913,0.193504,22.63592,32.333487
16.019913,0.203171,22.639142,33.282812
16.029913,0.204783,22.648805,33.361884
16.039913,0.20156,22.63592,32.887363
16.049913,0.208005,22.642363,33.282812
16.059913,0.206394,22.642363,33.678114
16.065919,0.208005,22.645584,32.808255
16.075919,0.199949,22.63592,33.12465
16.085919,0.204783,22.639142,33.12465
16.095919,0.21445,22.642363,32.570897
16.105919,0.20156,22.639142,33.520011
16.115919,0.204783,22.63592,32.570897
16.125919,0.204783,22.642363,33.361884
16.135919,0.204783,22.639142,33.836193
16.145919,0.204783,22.632699,32.650023
16.155919,0.208005,22.642363,32.887363
16.161924,0.209616,22.642363,32.650023
16.171924,0.204783,22.639142,32.887363
16.181924,0.203171,22.648805,33.520011
16.191924,0.208005,22.642363,32.808255
16.201924,0.208005,22.639142,32.570897
16.211924,0.211228,22.639142,33.04556
16.221924,0.204783,22.639142,33.282812
16.231924,0.208005,22.63592,32.016856
16.241924,0.208005,22.632699,34.310292
16.251924,0.208005,22.639142,33.757157
16.25693,0.209616,22.642363,33.757157
16.26693,0.206394,22.642363,32.729142
16.27693,0.204783,22.632699,33.836193
16.28693,0.204783,22.63592,32.412629
16.29693,0.209616,22.639142,33.361884
16.30693,0.209616,22.63592,34.942098
16.31693,0.211228,22.632699,32.491766
16.32693,0.209616,22.639142,33.44095
16.33693,0.209616,22.639142,33.520011
16.34693,0.208005,22.645584,33.678114
16.351935,0.204783,22.648805,33.44095
16.361935,0.211228,22.639142,33.757157
16.371935,0.21445,22.645584,33.361884
16.381935,0.209616,22.642363,33.836193
16.391935,0.211228,22.63592,33.678114
16.401935,0.211228,22.642363,32.808255
16.411935,0.212839,22.642363,33.04556
16.421935,0.209616,22.639142,33.44095
16.431935,0.208005,22.642363,32.491766
16.441935,0.208005,22.63592,33.757157
16.446941,0.211228,22.63592,33.678114
16.456941,0.209616,22.645584,33.520011
16.466941,0.209616,22.645584,33.99425
16.476941,0.208005,22.63592,33.04556
16.486941,0.209616,22.63592,33.915225
16.496941,0.209616,22.63592,34.23129
16.506941,0.209616,22.639142,32.570897
16.516941,0.206394,22.639142,33.203734
16.526941,0.211228,22.645584,34.310292
16.536941,0.209616,22.639142,32.887363
16.541946,0.206394,22.642363,33.44095
16.551946,0.209616,22.639142,33.836193
16.561946,0.209616,22.63592,32.491766
16.571946,0.208005,22.63592,33.203734
16.581946,0.208005,22.639142,33.836193
16.591946,0.211228,22.648805,32.966464
16.601946,0.212839,22.63592,33.99425
16.611946,0.21445,22.639142,34.152283
16.621946,0.21445,22.642363,33.520011
16.631946,0.211228,22.642363,34.23129
16.637952,0.212839,22.639142,34.152283
16.647952,0.211228,22.639142,32.412629
16.657952,0.212839,22.63592,33.599065
16.667952,0.211228,22.63592,34.152283
16.677952,0.199949,22.63592,32.887363
16.687952,0.212839,22.639142,34.073269
16.697952,0.212839,22.642363,32.966464
16.707952,0.211228,22.632699,31.937683
16.717952,0.211228,22.645584,33.44095
16.727952,0.21445,22.648805,34.626242
16.733957,0.21445,22.639142,32.887363
16.743957,0.21445,22.642363,34.23129
16.753957,0.212839,22.645584,33.99425
16.763957,0.211228,22.642363,32.729142
16.773957,0.211228,22.642363,33.520011
16.783957,0.212839,22.639142,33.203734
16.793957,0.212839,22.632699,33.203734
16.803957,0.211228,22.629478,34.152283
16.813957,0.21445,22.63592,32.887363
16.823957,0.212839,22.63592,33.757157
16.829963,0.208005,22.63592,33.520011
16.839963,0.21445,22.629478,32.491766
16.849963,0.195115,22.648805,34.23129
16.859963,0.21445,22.63592,33.599065
16.869963,0.21445,22.645584,33.203734
16.879963,0.211228,22.63592,33.44095
16.889963,0.209616,22.639142,33.915225
16.899963,0.21445,22.642363,33.282812
16.909963,0.21445,22.639142,34.310292
16.919963,0.217673,22.63592,33.757157
16.924968,0.217673,22.642363,34.942098
16.934968,0.217673,22.632699,34.310292
16.944968,0.216061,22.645584,34.784181
16.954968,0.21445,22.642363,33.757157
16.964968,0.217673,22.632699,33.12465
16.974968,0.216061,22.639142,33.361884
16.984968,0.216061,22.63592,33.836193
16.994968,0.216061,22.642363,33.44095
17.004968,0.217673,22.642363,34.310292
17.014968,0.21445,22.639142,33.99425
17.020974,0.216061,22.639142,33.678114
17.030974,0.217673,22.642363,33.361884
17.040974,0.220895,22.63592,33.757157
17.050974,0.21445,22.645584,33.44095
17.060974,0.216061,22.63592,32.966464
17.070974,0.21445,22.642363,34.310292
17.080974,0.220895,22.639142,33.282812
17.090974,0.216061,22.645584,33.520011
17.100974,0.21445,22.639142,33.757157
17.110974,0.222506,22.639142,33.361884
17.116979,0.212839,22.645584,33.836193
17.126979,0.220895,22.642363,33.757157
17.136979,0.21445,22.63592,33.282812
17.146979,0.219284,22.63592,33.757157
17.156979,0.217673,22.639142,33.44095
17.166979,0.217673,22.639142,33.678114
17.176979,0.219284,22.639142,33.757157
17.186979,0.217673,22.639142,33.282812
17.196979,0.220895,22.642363,34.942098
17.206979,0.219284,22.63592,34.863143
17.212984,0.220895,22.645584,33.757157
17.222984,0.219284,22.632699,34.073269
17.232984,0.220895,22.639142,34.389288
17.242984,0.222506,22.63592,34.626242
17.252984,0.219284,22.63592,33.836193
17.262984,0.220895,22.639142,34.23129
17.272984,0.217673,22.648805,34.073269
17.282984,0.219284,22.63592,33.361884
17.292984,0.219284,22.645584,33.836193
17.302984,0.217673,22.645584,33.12465
17.30799,0.220895,22.63592,35.099991
17.31799,0.220895,22.639142,33.757157
17.32799,0.219284,22.645584,33.599065
17.33799,0.220895,22.63592,34.468279
17.34799,0.224118,22.642363,33.757157
17.35799,0.222506,22.642363,33.836193
17.36799,0.222506,22.639142,33.99425
17.37799,0.224118,22.63592,33.99425
17.38799,0.219284,22.642363,34.626242
17.39799,0.22734,22.642363,33.04556
17.402995,0.224118,22.632699,33.757157
17.412995,0.222506,22.642363,34.073269
17.422995,0.224118,22.645584,35.021047
17.432995,0.217673,22.642363,34.23129
17.442995,0.217673,22.648805,33.915225
17.452995,0.222506,22.639142,34.626242
17.462995,0.224118,22.639142,33.757157
17.472995,0.222506,22.639142,33.915225
17.482995,0.222506,22.63592,33.836193
17.492995,0.224118,22.645584,34.310292
17.499001,0.225729,22.639142,33.99425
17.509001,0.225729,22.639142,33.99425
17.519001,0.225729,22.645584,34.310292
17.529001,0.225729,22.639142,33.678114
17.539001,0.228951,22.645584,34.073269
17.549001,0.224118,22.642363,33.361884
17.559001,0.224118,22.63592,34.152283
17.569001,0.225729,22.639142,33.99425
17.579001,0.22734,22.645584,33.757157
17.589001,0.225729,22.63592,33.44095
17.594006,0.228951,22.642363,33.599065
17.604006,0.22734,22.642363,34.310292
17.614006,0.228951,22.632699,33.99425
17.624006,0.22734,22.63592,33.44095
17.634006,0.224118,22.642363,34.389288
17.644006,0.225729,22.642363,34.23129
17.654006,0.225729,22.642363,33.678114
17.664006,0.22734,22.639142,34.152283
17.674006,0.222506,22.642363,33.757157
17.684006,0.222506,22.645584,33.915225
17.690012,0.224118,22.639142,34.468279
17.700012,0.224118,22.63592,33.282812
17.710012,0.225729,22.63592,33.915225
17.720012,0.22734,22.63592,34.073269
17.730012,0.224118,22.645584,34.23129
17.740012,0.228951,22.639142,34.626242
17.750012,0.225729,22.642363,34.073269
17.760012,0.228951,22.63592,34.547263
17.770012,0.230562,22.639142,34.626242
17.780012,0.228951,22.642363,33.520011
17.786017,0.225729,22.645584,32.966464
17.796017,0.228951,22.642363,34.942098
17.806017,0.22734,22.63592,35.021047
17.816017,0.22734,22.632699,33.282812
17.826017,0.232174,22.63592,34.705214
17.836017,0.225729,22.63592,34.468279
17.846017,0.233785,22.642363,33.678114
17.856017,0.228951,22.642363,34.23129
17.866017,0.22734,22.639142,34.468279
17.876017,0.230562,22.639142,32.808255
17.881023,0.228951,22.642363,34.073269
17.891023,0.230562,22.642363,34.389288
17.901023,0.22734,22.63592,34.310292
17.911023,0.230562,22.642363,34.23129
17.921023,0.230562,22.639142,34.073269
17.931023,0.230562,22.639142,34.863143
17.941023,0.225729,22.63592,35.021047
